VideoID,Video_Sentiments_Score,Sentiments_List_ID,Sentiments_Abb
mrh9tPkQwCY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
KY82nmR7U4o,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Rv3niQ-w3y0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Hr-4Aln1Il8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
EYEHUOpwNvE,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
VK03aVJekGg,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
ALaqqMY2m0k,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
vL6v9lLf1_c,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
xM_VQ3NZsf8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
qriNbVCIsow,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
y6XSIY9Vs-o,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
RaEeX4J_TyQ,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
le8En3oKY_c,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
TBXe-XerqRI,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
d5kW4pI_VQw,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
DH7hqFMxsTw,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
FxoNbut0vqQ,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
onbZV52GWpk,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
913xrM9FYpI,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
jIPE9QM6FeM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
afS5ks54tms,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
eoCNG4yP3Tc,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
LO6TpbqTTxI,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
TypQ-iYqiLg,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
fNZf5shOq5k,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
PE73KDDn658,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
pw6JRuItcus,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
DPM3ejkd3fw,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
zuzaxlddWbk,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
8QRs0ejxjEc,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
XZn4opyPfEI,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
o2P5E7cFt9s,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
KbgKbMk5Q3o,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
gg8P9fM3G8k,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
xLhJIFC8xkY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
t8APOFub0Pc,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
YjMgUanz6h0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
a3LUeeDwLXI,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
ohRN3yG4TEI,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
tWDprSdH2xQ,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
wEKFJWdJ5jg,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
7JUExZaSNKA,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
NoOqyH03p3Q,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
4KKgR5YWmYg,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
ohp_nmI_TFA,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
CDM1FPFxbVk,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Jn4B1gjHug0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
cw6x80Qdzak,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
wvWHNkLSDkg,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
D5MLutafypY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
lOGdCg61QoE,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Ti6saRaKJYM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
EHu2hoc9ulE,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
a05vigJA4SY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
WA1h9h7-_Z4,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
WTHkY42X8FI,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
1z-36uCr9XI,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
_U_4J_e6tQM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
qAGVilt3Rls,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
pwF74hxbs6o,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
VyM9ok6Z3PY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
1sElYG7LmUU,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
XLpQDBP20X0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
MTx9-ohAeWo,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
yXE_p_1Squg,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
c4LCP48QYl0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
ofTqo8j-k8s,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
8UqZzZWZd-Y,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
kjc8kOCB3_k,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Zov6yho65G0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
dlEbGH9HeVg,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Wecenw1IWHY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
zSi2QvSWkVA,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Ju-ETwtYuT8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
WHdYDNs0qq4,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
KLlOTAE1CZM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
ejMqe1WBtEQ,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
r8cDvm26VYI,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
goZODLC7fao,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Pblj3JHF-Jo,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
R41NNPBqRCk,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
ZTUt7kpM_LA,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
HtUeBaOzBKs,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
K8dGb3-ZCHM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
0O1OrTcfqBI,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
jgKyFA5i9Ng,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
yH3YLcQxxmA,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
giJxJdSuq74,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
bivaifVTQME,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
GURvHJNmGrc,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
9CRH-ocpJLI,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
MX9qu69-NiM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
TYIeVjKlPTw,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
_oACRt-Qp-s,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
ZY0cdXr_1MA,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
PdBQS8lp4xY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
H50wW4eAFKo,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
DwhTYFwfACA,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
V1-qbHbuNBU,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
ULJBEQ6-NLE,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
IKPtNDYezLY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
tZGNqFGIpiw,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
RwvuckZDpB0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
eU17_kd-e4w,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
IDumJG4RXt8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
dqxBrcgtX-A,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Ue-TqmP6I_g,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
HNo-_DEEm54,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
79uA-gHvw18,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
jGldy-ABbsw,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
aF5Ipu0DIyw,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
hPxZiCha6pM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
AR-dXdnjljc,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
yA8b6286wMY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
5sXwEoeurSo,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
UrEPJkajMSE,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
zWzsOZMrbVs,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
oDcb3eAAK1s,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
RyeDBZaxFa8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
7geyX1Er1zs,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
l9b5jym0ig8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
XEEU1nQeGNA,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
YGmX6m78zDM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
3Es9d1aYEHY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
UwY67LYzH7Q,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
lPuWWADcUbY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
-rMrkyMn-sY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
TRmgMe2STL0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Ytz3ljpYwIo,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
D5GBWernLHE,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
0sNFdX66Pyo,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Bl6PZDkaT1I,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
moPBR6os8Z0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
W6nouIb9BnQ,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
vWv-RMV2nOE,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
hyPKPXZvJ2E,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
sbFmK4zZ9Ys,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
7VCYBtx6h4g,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
MXiJBp7HK5o,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
UTQinvFuX3M,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
FEMAEdYryJ4,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
33D5iccLDK0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Vq8LsV8heLc,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
w04xmH2SOLA,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
vPcjTefW_Ao,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
Y_7WgXAlLFg,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
-XzQcpcgCKY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
9n0w7F5hGYM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
S_JjGZYpy7I,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
r_X5C6e3ZeY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
5fHG8U96EZA,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
wrAiclq3dw8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
qpurHfNLY24,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
HssUnxcw9wQ,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
bwz98athxQ8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
YD7ya_NssNM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
tkUHLrFyaEk,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
cc-ClutaN_I,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
f8T8eWBmls0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
DMA4o6zqw58,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
6xy_lt-Z5b0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
ks9vBiL4SkA,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
hlDFpwZPWJY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
tAnlcW_ILyw,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
ZN_sDtN9wH8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
gXlDStpJVhM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
FFsL8JBVWm4,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
-cSFPIwMEq4,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
L8RP9Hxw34Q,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
RMqv_GlnyR4,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
UC9qnjOUjss,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
XHPamIfsT7k,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
YN_eu8Jk50o,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
-GXvYexMoZY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
6Obj5eoSpu8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
3biYBKLNBe8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
naUzg6XAjM4,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
2MwarUSvaLM,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
gJHxTUHrgdw,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
FhjX5ld3_v0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
6tqO8iiP_70,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
RH2clfEPxAU,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
g6krjPi4Osc,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
puDC_XSKRes,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
SXQY3A2eJc8,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
mByznNYCWTY,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
stbtl2Arkag,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
oUMo1il7me4,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
JrOCJMcs7Z0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
yEH4Yum4nN4,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
G2Sn8z6hkT0,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
XftGMT8qDtQ,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
6oJXL398aBU,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
KjpVMX3wcJQ,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
u1QdH6ZgJ3M,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
O8TgVKtRB28,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
kCvF0GmiHq4,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
vQgbLkJVgAU,1,"Active (energetic, adventurous, vibrant, enthusiastic, playful)",active
